TransactionId,UserId,VisitYear,VisitMonth,VisitModeId,AttractionId,Rating
2338,408,2010,5,3,1137,1.2
2339,876,2011,4,2,824,3.2
2340,618,2025,10,1,1133,3.8
2341,414,2021,12,4,897,2.0
2342,342,2017,5,3,1137,4.0
2343,220,2016,4,5,975,4.8
2344,903,2011,3,4,1280,1.5
2345,163,2011,5,1,640,3.0
2346,951,2018,4,4,897,1.2
2347,220,2022,1,5,1278,1.8
2348,270,2022,12,4,1137,1.4
2349,632,2015,3,1,877,2.6
2350,906,2014,10,5,877,4.3
2351,848,2019,10,5,1133,3.3
2352,400,2015,8,4,975,1.9
2353,182,2025,7,5,1133,1.2
2354,991,2018,2,4,748,3.2
2355,618,2025,1,3,937,1.5
2356,729,2020,3,5,928,2.4
2357,205,2016,5,4,913,3.0
2358,582,2024,10,3,369,4.6
2359,556,2019,11,5,877,1.3
2360,841,2019,12,3,897,3.7
2361,813,2023,1,5,369,1.1
2362,228,2018,3,1,481,3.5
2363,696,2013,3,1,824,3.2
2364,619,2011,5,4,897,4.2
2365,596,2021,3,2,673,3.1
2366,850,2017,9,1,1297,2.4
2367,250,2013,1,2,824,2.0
2368,875,2022,4,3,897,1.3
2369,441,2018,10,3,673,3.1
2370,533,2024,10,2,920,4.6
2371,196,2024,4,4,1297,3.1
2372,690,2013,1,5,748,4.0
2373,929,2024,2,2,913,2.2
2374,987,2017,11,2,1297,2.8
2375,519,2018,1,2,928,2.3
2376,70,2022,6,2,737,1.4
2377,639,2018,3,2,481,2.7
2378,399,2019,7,4,928,4.1
2379,978,2013,5,1,949,2.6
2380,672,2010,9,5,673,3.6
2381,760,2025,7,1,650,4.0
2382,203,2024,4,2,913,2.3
2383,148,2012,5,1,1238,4.2
2384,472,2018,5,4,737,2.4
2385,655,2013,11,3,749,2.0
2386,944,2014,5,1,1171,1.9
2387,199,2016,10,5,640,1.8
2388,917,2014,9,4,650,3.9
2389,426,2013,10,3,369,4.6
2390,666,2024,3,4,481,1.9
2391,492,2011,6,2,897,1.3
2392,888,2024,8,3,824,2.3
2393,896,2011,11,5,888,3.6
2394,142,2022,9,3,841,2.5
2395,313,2022,7,5,841,3.2
2396,165,2013,12,2,947,4.0
2397,314,2019,3,5,888,2.6
2398,21,2022,1,4,1137,5.0
2399,82,2019,4,1,1297,2.2
2400,581,2022,6,4,928,4.9
2401,131,2024,3,4,1166,1.8
2402,599,2018,1,3,737,1.4
2403,730,2017,6,2,1171,4.0
2404,933,2012,1,1,1220,3.8
2405,984,2025,9,5,1171,4.2
2406,305,2024,11,3,1133,2.4
2407,915,2023,12,2,1171,4.7
2408,371,2025,1,1,841,1.5
2409,857,2018,6,4,920,1.1
2410,853,2023,1,2,1225,2.2
2411,384,2014,12,2,824,4.2
2412,908,2020,7,2,1297,3.7
2413,445,2012,3,4,1171,2.7
2414,425,2014,6,5,481,2.0
2415,161,2022,7,3,947,1.2
2416,178,2019,1,5,888,2.4
2417,629,2022,1,1,640,2.8
2418,708,2013,5,3,748,3.7
2419,895,2017,6,1,824,3.6
2420,490,2022,9,4,749,4.8
2421,327,2021,1,5,1220,1.4
2422,598,2014,4,2,737,2.3
2423,289,2019,10,3,369,2.9
2424,593,2021,8,2,913,3.7
2425,664,2017,10,1,928,3.0
2426,573,2018,9,2,1278,4.7
2427,573,2013,3,2,928,3.4
2428,354,2016,11,4,650,1.2
2429,28,2011,2,4,1280,1.5
2430,954,2015,4,5,737,4.0
2431,43,2017,2,1,920,3.9
2432,681,2021,1,4,1278,1.6
2433,423,2016,12,4,1137,1.2
2434,598,2016,3,5,749,3.3
2435,177,2017,7,3,369,3.5
2436,529,2025,1,5,897,1.5
2437,610,2016,2,2,1238,2.9
2438,966,2014,1,2,947,2.2
2439,494,2016,8,4,947,4.7
2440,198,2022,5,4,897,1.9
2441,610,2023,8,5,1137,3.9
2442,577,2019,3,5,1297,3.1
2443,842,2012,12,1,913,1.0
2444,853,2014,7,2,877,3.1
2445,517,2016,8,5,748,1.4
2446,514,2024,6,3,947,3.6
2447,22,2018,7,1,1133,3.3
2448,112,2024,12,5,1137,1.0
2449,57,2011,2,4,650,1.8
2450,66,2013,8,5,937,4.1
2451,842,2021,5,4,949,2.1
2452,98,2016,7,4,913,3.0
2453,144,2010,1,2,841,2.2
2454,880,2022,5,2,1220,4.7
2455,435,2011,1,5,1280,3.1
2456,637,2018,12,5,737,3.8
2457,679,2022,8,3,947,1.3
2458,86,2019,4,1,1220,1.2
2459,588,2016,4,1,650,2.0
2460,344,2021,2,5,877,2.2
2461,936,2019,5,2,897,3.8
2462,294,2016,1,3,749,3.3
2463,956,2015,9,1,841,2.5
2464,571,2012,5,5,1166,3.6
2465,650,2019,6,2,1278,1.7
2466,611,2012,2,2,877,1.3
2467,704,2011,10,2,640,4.4
2468,243,2020,10,4,920,3.3
2469,831,2015,1,2,749,3.6
2470,561,2013,4,5,975,2.2
2471,960,2025,7,3,947,2.5
2472,32,2014,6,5,1238,1.3
2473,391,2012,10,2,1133,4.4
2474,277,2015,1,3,369,3.4
2475,532,2020,1,1,1280,1.3
2476,154,2021,8,1,1171,4.2
2477,383,2012,4,5,1297,2.8
2478,68,2023,5,3,749,4.1
2479,878,2024,7,5,640,1.1
2480,884,2023,8,3,369,1.1
2481,214,2025,10,3,975,1.7
2482,655,2025,7,5,1220,1.8
2483,376,2017,2,3,928,4.1
2484,744,2018,4,2,824,3.8
2485,213,2013,10,3,937,3.5
2486,79,2024,12,3,1238,4.5
2487,726,2018,1,5,928,2.0
2488,628,2021,10,1,1166,4.6
2489,604,2016,9,4,737,4.6
2490,782,2012,3,3,1297,2.7
2491,923,2016,12,4,1166,1.4
2492,381,2023,3,3,748,3.9
2493,680,2010,10,5,1171,2.3
2494,58,2012,9,5,928,4.2
2495,796,2015,10,3,749,1.7
2496,26,2013,3,5,841,3.2
2497,881,2016,8,5,913,3.0
2498,447,2023,2,3,877,1.4
2499,66,2012,3,1,481,2.5
2500,921,2010,2,3,888,1.3
2501,760,2018,1,1,1278,2.9
2502,254,2025,2,5,1278,4.4
2503,899,2024,8,1,975,2.1
2504,968,2015,9,5,975,4.1
2505,44,2017,2,1,897,1.7
2506,97,2012,7,1,920,3.7
2507,554,2017,5,3,1238,4.7
2508,227,2011,3,1,1225,2.3
2509,774,2021,9,5,888,4.6
2510,679,2025,6,3,897,3.0
2511,436,2013,11,1,749,2.3
2512,791,2012,1,3,928,4.6
2513,601,2019,5,4,1297,1.1
2514,379,2010,7,3,1280,1.1
2515,178,2024,4,4,1280,3.4
2516,427,2022,8,4,640,4.2
2517,915,2022,10,3,1278,4.0
2518,709,2016,5,5,1280,1.3
2519,307,2020,9,5,897,4.8
2520,779,2019,9,5,888,3.8
2521,504,2011,9,2,949,4.8
2522,268,2013,1,4,1280,2.3
2523,586,2018,2,3,481,3.8
2524,8,2015,3,5,369,4.4
2525,920,2017,4,5,749,2.5
2526,508,2011,10,3,1297,4.9
2527,476,2016,9,4,824,2.1
2528,297,2015,10,3,1220,2.3
2529,164,2022,6,2,1238,4.7
2530,485,2023,1,2,749,4.9
2531,597,2018,12,3,1133,2.1
2532,72,2016,9,4,937,1.5
2533,567,2010,6,5,824,4.0
2534,905,2023,4,2,737,4.7
2535,559,2017,4,2,1278,3.4
2536,911,2020,3,4,920,3.5
2537,944,2019,7,2,1166,4.1
2538,238,2024,3,2,1171,1.6
2539,104,2012,2,4,897,4.9
2540,210,2023,10,3,1133,2.5
2541,554,2011,8,5,1137,3.5
2542,828,2021,4,5,888,2.9
2543,468,2012,8,2,897,2.9
2544,454,2020,1,5,748,3.8
2545,268,2015,5,3,1166,5.0
2546,386,2022,9,2,947,3.6
2547,775,2023,1,5,913,4.2
2548,848,2012,11,1,877,1.1
2549,387,2019,4,1,1278,4.2
2550,877,2025,6,1,913,2.2
2551,259,2014,10,1,937,1.5
2552,283,2015,8,1,1171,1.5
2553,626,2017,3,2,1133,3.7
2554,875,2016,5,4,1225,5.0
2555,40,2023,7,4,481,3.7
2556,486,2020,1,2,949,2.0
2557,929,2017,7,2,928,1.8
2558,220,2012,12,3,1137,3.1
2559,129,2013,11,4,841,1.3
2560,520,2025,8,1,1137,2.6
2561,613,2025,8,2,749,3.7
2562,928,2015,9,1,1133,4.9
2563,892,2020,6,4,673,2.7
2564,688,2016,12,5,748,1.8
2565,619,2018,6,5,1225,4.3
2566,613,2022,2,2,897,4.0
2567,260,2010,3,3,928,4.4
2568,990,2022,4,1,1297,1.9
2569,966,2024,4,2,673,2.6
2570,366,2017,8,3,928,4.9
2571,758,2017,1,1,920,1.6
2572,787,2015,10,4,824,3.7
2573,544,2013,4,5,1137,1.9
2574,649,2012,11,3,1166,3.0
2575,524,2020,12,1,888,4.2
2576,907,2012,11,2,749,3.0
2577,814,2015,11,1,897,4.2
2578,887,2022,4,2,673,2.7
2579,16,2017,1,5,913,5.0
2580,129,2016,3,5,928,2.7
2581,575,2020,5,1,877,1.6
2582,109,2010,6,1,975,2.6
2583,887,2020,9,2,888,4.0
2584,533,2025,9,2,920,4.4
2585,670,2015,9,3,1171,2.8
2586,269,2016,11,3,888,3.4
2587,162,2021,1,3,1225,4.4
2588,260,2016,12,1,824,4.3
2589,924,2018,9,3,369,3.6
2590,102,2020,8,1,640,4.3
2591,506,2020,2,5,888,3.3
2592,735,2019,11,4,975,1.0
2593,571,2014,1,5,897,1.2
2594,247,2010,1,1,1166,4.9
2595,640,2011,12,1,737,1.6
2596,795,2024,6,4,841,2.6
2597,837,2013,9,2,841,4.7
2598,537,2014,7,2,928,1.8
2599,131,2018,5,2,1238,4.4
2600,353,2020,11,3,369,4.3
2601,196,2024,2,2,928,4.9
2602,793,2010,1,3,650,2.1
2603,916,2012,2,3,737,2.3
2604,930,2025,1,2,949,4.6
2605,666,2014,3,2,481,1.9
2606,382,2025,6,4,947,3.2
2607,645,2025,8,4,841,3.8
2608,227,2012,3,3,1278,2.1
2609,701,2013,10,4,1278,4.8
2610,476,2024,9,3,650,3.7
2611,477,2023,10,1,1280,1.2
2612,265,2012,5,3,369,1.5
2613,372,2013,7,3,920,1.8
2614,486,2023,8,4,841,2.0
2615,434,2024,3,1,947,3.9
2616,646,2025,2,5,928,1.4
2617,211,2022,2,5,897,2.4
2618,572,2022,5,5,1225,4.6
2619,940,2024,1,1,920,3.2
2620,377,2024,2,2,481,2.1
2621,395,2010,9,1,975,4.8
2622,450,2021,7,4,650,2.0
2623,943,2017,6,3,369,4.6
2624,364,2013,9,3,748,3.9
2625,876,2016,7,4,1166,4.0
2626,457,2011,11,4,1225,4.1
2627,725,2011,5,3,877,3.0
2628,728,2015,9,2,1225,4.3
2629,226,2023,6,2,841,4.3
2630,982,2011,6,2,369,2.4
2631,131,2024,11,4,877,2.6
2632,588,2024,4,3,1171,4.6
2633,476,2015,12,3,841,3.1
2634,798,2020,1,3,913,4.5
2635,986,2024,5,1,913,3.5
2636,277,2011,11,1,748,3.4
2637,156,2013,9,5,1166,1.1
2638,760,2016,8,1,877,2.1
2639,218,2017,8,2,1137,3.0
2640,190,2024,5,2,1278,3.3
2641,417,2012,12,2,650,3.5
2642,981,2023,9,2,1238,3.9
2643,675,2024,3,5,1171,3.6
2644,692,2022,3,2,481,4.4
2645,546,2018,1,4,748,2.2
2646,41,2011,9,4,949,3.6
2647,307,2017,6,4,913,1.2
2648,943,2017,2,1,949,2.9
2649,338,2025,8,3,1297,2.1
2650,314,2022,12,5,748,2.5
2651,75,2025,9,4,888,2.4
2652,953,2025,9,4,640,1.2
2653,279,2023,2,2,920,2.9
2654,176,2013,2,4,673,5.0
2655,896,2010,7,2,749,2.2
2656,662,2022,11,2,913,3.9
2657,273,2010,4,3,1280,3.2
2658,837,2011,1,1,650,2.3
2659,620,2023,8,2,748,1.4
2660,651,2024,2,2,748,1.9
2661,862,2021,3,3,947,4.1
2662,783,2023,5,2,913,2.1
2663,859,2018,3,5,749,1.6
2664,931,2022,7,1,1225,2.3
2665,289,2011,7,5,888,3.3
2666,724,2011,2,4,841,3.8
2667,893,2015,7,1,913,2.5
2668,272,2016,11,4,824,3.0
2669,930,2022,6,2,737,2.8
2670,66,2016,10,3,1297,1.0
2671,483,2024,9,5,673,2.6
2672,936,2025,9,4,369,3.3
2673,248,2022,2,2,369,3.3
2674,156,2018,7,5,1220,4.0
2675,47,2015,5,5,1297,3.7
2676,935,2023,6,4,975,2.1
2677,454,2017,1,2,937,2.0
2678,201,2020,7,3,877,2.9
2679,660,2015,6,4,1225,3.9
2680,124,2011,4,5,888,1.4
2681,1,2010,1,5,640,4.8
2682,968,2014,9,1,737,3.2
2683,759,2023,4,2,1297,2.2
2684,855,2018,2,1,877,3.8
2685,640,2017,8,3,1280,1.2
2686,191,2023,2,4,897,2.9
2687,579,2022,5,5,877,2.9
2688,516,2013,11,2,749,1.6
2689,442,2014,6,5,1280,4.3
2690,921,2022,11,1,841,4.2
2691,815,2014,8,1,481,1.6
2692,806,2015,11,4,1171,2.5
2693,143,2012,1,2,913,1.4
2694,191,2014,1,2,1280,4.4
2695,533,2025,12,4,928,2.3
2696,227,2011,4,1,937,2.8
2697,313,2019,5,1,877,2.3
2698,629,2025,9,1,481,2.2
2699,949,2010,11,5,1171,4.0
2700,302,2020,7,3,1166,4.0
2701,654,2010,7,1,673,3.1
2702,996,2025,8,3,1280,3.6
2703,460,2019,5,3,928,3.0
2704,401,2016,5,2,928,1.1
2705,551,2011,1,4,1225,1.3
2706,393,2013,9,5,481,2.5
2707,867,2014,6,3,928,4.0
2708,764,2016,9,5,1220,4.7
2709,845,2011,3,2,673,1.1
2710,207,2023,5,1,749,2.5
2711,210,2015,2,3,1280,1.9
2712,115,2010,10,4,975,4.3
2713,737,2016,5,2,913,4.4
2714,646,2018,8,5,1220,1.8
2715,251,2014,11,1,841,3.8
2716,219,2014,2,5,1166,3.9
2717,407,2013,8,4,481,1.7
2718,443,2025,4,3,640,2.7
2719,603,2025,10,4,1297,3.5
2720,354,2012,10,5,947,1.1
2721,888,2018,1,5,1133,2.6
2722,558,2014,5,4,481,1.6
2723,550,2017,1,4,1133,3.2
2724,142,2018,7,4,1280,4.4
2725,612,2014,8,1,824,3.1
2726,501,2019,3,5,481,1.1
2727,840,2018,3,2,1220,1.1
2728,702,2011,7,1,748,3.4
2729,547,2018,4,1,748,2.3
2730,659,2020,3,1,913,3.3
2731,542,2013,8,2,673,1.7
2732,846,2015,3,4,749,4.1
2733,507,2025,7,5,1166,4.4
2734,596,2015,2,3,1137,4.6
2735,881,2015,11,3,947,2.2
2736,281,2011,11,5,737,3.6
2737,424,2016,1,2,913,2.1
2738,856,2022,12,3,947,4.1
2739,270,2015,6,1,937,1.5
2740,154,2020,8,3,824,4.1
2741,614,2023,1,5,897,2.8
2742,727,2010,10,1,928,4.4
2743,662,2011,12,3,1133,4.0
2744,944,2016,9,5,841,2.5
2745,83,2010,3,2,841,4.6
2746,622,2024,3,5,650,2.1
2747,947,2010,4,2,888,4.9
2748,899,2010,11,1,1238,4.1
2749,426,2017,1,5,749,5.0
2750,275,2013,9,4,920,1.2
2751,713,2013,11,4,1133,2.1
2752,284,2022,3,4,1297,4.0
2753,980,2011,10,4,1166,4.7
2754,173,2020,4,4,949,1.1
2755,327,2020,1,2,920,1.0
2756,718,2020,4,5,749,2.0
2757,63,2025,1,1,749,4.4
2758,73,2010,5,4,949,4.1
2759,763,2021,5,4,824,2.4
2760,636,2019,11,1,1297,1.0
2761,375,2018,7,1,1171,3.2
2762,633,2016,8,4,937,2.0
2763,508,2013,4,2,749,4.0
2764,787,2021,7,1,888,2.8
2765,943,2015,4,5,1238,3.7
2766,398,2023,3,5,920,4.4
2767,120,2025,6,2,650,3.1
2768,934,2011,4,3,737,2.3
2769,437,2016,3,2,1297,4.1
2770,829,2011,9,4,1280,2.1
2771,676,2019,5,3,928,4.6
2772,936,2017,7,4,1225,1.3
2773,465,2017,12,5,1220,4.3
2774,286,2010,6,1,673,1.4
2775,265,2022,10,4,1166,1.2
2776,320,2017,5,5,897,2.5
2777,673,2011,7,2,920,4.8
2778,376,2015,11,4,937,4.9
2779,820,2022,6,5,1220,1.8
2780,89,2010,10,1,1297,1.6
2781,654,2014,2,4,1137,2.4
2782,203,2020,3,5,1238,2.3
2783,821,2016,2,4,975,4.0
2784,739,2022,12,1,1137,2.8
2785,955,2019,3,4,673,4.1
2786,334,2010,1,4,949,4.0
2787,222,2024,8,5,748,3.3
2788,41,2011,6,3,640,4.3
2789,708,2016,2,4,897,1.8
2790,68,2015,8,3,913,1.6
2791,988,2012,6,2,928,4.0
2792,776,2023,7,4,897,2.0
2793,514,2019,11,3,481,1.0
2794,873,2011,1,2,913,4.6
2795,637,2019,7,5,975,3.5
2796,622,2013,3,4,748,2.8
2797,598,2012,11,5,673,3.9
2798,937,2016,12,2,913,2.3
2799,632,2017,8,5,824,4.8
2800,127,2011,6,5,841,1.3
2801,255,2019,4,1,748,3.6
2802,695,2016,11,2,1278,4.1
2803,16,2017,8,5,913,2.9
2804,477,2015,9,3,1220,4.0
2805,62,2015,10,2,913,4.7
2806,881,2019,2,1,1220,4.0
2807,432,2010,6,4,1278,2.2
2808,670,2013,5,5,481,3.2
2809,268,2023,5,3,937,4.6
2810,35,2010,10,1,1238,2.8
2811,779,2013,11,2,975,3.7
2812,576,2011,3,5,650,2.9
2813,494,2020,12,1,897,1.5
2814,562,2022,8,1,947,1.2
2815,469,2014,8,3,640,4.8
2816,767,2019,12,4,949,3.5
2817,661,2023,5,4,673,1.4
2818,325,2018,8,4,369,4.4
2819,304,2020,10,2,824,3.1
2820,276,2024,8,1,1171,4.1
2821,869,2021,3,2,749,1.5
2822,963,2019,2,1,640,4.6
2823,684,2012,9,3,481,3.4
2824,929,2017,2,3,369,4.0
2825,201,2012,9,2,888,1.1
2826,445,2015,4,2,1137,2.3
2827,905,2025,12,3,897,2.1
2828,324,2013,2,5,841,4.8
2829,35,2017,10,4,937,1.7
2830,977,2020,1,4,1297,3.8
2831,482,2015,4,3,877,1.2
2832,728,2017,9,4,673,1.8
2833,480,2010,12,5,1220,2.4
2834,65,2015,9,5,1238,4.2
2835,8,2010,4,1,824,4.2
2836,301,2010,9,2,897,4.8
2837,343,2017,12,4,1278,4.7
2838,431,2025,6,5,975,1.3
2839,424,2024,1,2,1166,4.3
2840,332,2016,10,2,1297,2.8
2841,438,2012,6,1,877,4.5
2842,588,2015,9,2,1166,1.4
2843,174,2024,2,2,650,4.3
2844,559,2018,6,3,1133,1.6
2845,527,2016,2,1,877,2.3
2846,873,2021,4,1,824,1.1
2847,659,2012,8,4,748,1.5
2848,26,2023,7,2,928,2.8
2849,820,2023,11,4,1166,4.3
2850,605,2022,12,5,1225,4.1
2851,406,2015,9,2,1166,1.9
2852,232,2020,7,5,1220,1.6
2853,533,2013,1,3,673,2.6
2854,819,2023,2,2,737,4.5
2855,550,2022,6,4,949,1.4
2856,788,2012,7,4,369,3.2
2857,505,2018,3,2,1238,1.4
2858,669,2019,9,4,928,2.9
2859,179,2011,7,2,1278,1.5
2860,132,2010,6,1,947,1.3
2861,823,2024,6,4,1171,1.8
2862,455,2023,1,2,897,2.0
2863,348,2025,5,2,369,2.1
2864,540,2011,10,4,841,3.6
2865,772,2016,3,1,748,1.2
2866,406,2019,7,4,673,1.3
2867,76,2010,10,2,897,1.8
2868,941,2015,3,1,1137,4.5
2869,579,2023,5,5,928,3.5
2870,854,2016,7,3,1171,3.9
2871,492,2018,3,4,975,2.5
2872,194,2024,10,2,1137,1.9
2873,984,2023,2,1,913,1.2
2874,162,2017,6,1,877,3.0
2875,347,2015,8,5,949,3.3
2876,951,2012,4,4,1166,4.6
2877,361,2017,9,1,481,4.5
2878,769,2016,12,5,1278,2.7
2879,584,2012,12,2,749,2.7
2880,87,2018,8,5,897,1.6
2881,934,2021,7,4,748,2.0
2882,262,2011,7,5,888,4.7
2883,214,2012,3,1,1278,1.6
2884,665,2011,6,1,749,4.9
2885,722,2022,5,3,928,3.0
2886,913,2010,1,5,947,2.8
2887,573,2013,11,2,949,1.7
2888,780,2014,3,4,1278,3.6
2889,262,2022,12,3,650,2.8
2890,730,2015,1,5,1278,2.5
2891,283,2014,4,2,1220,2.1
2892,648,2010,10,3,1278,1.3
2893,467,2012,3,1,888,3.1
2894,380,2010,11,4,928,2.3
2895,362,2020,4,5,1133,3.8
2896,449,2014,9,2,1137,3.9
2897,441,2014,3,1,937,2.3
2898,93,2025,12,3,650,3.7
2899,621,2021,6,4,1297,2.0
2900,753,2020,6,3,975,3.9
2901,867,2022,7,3,1225,1.1
2902,424,2015,9,2,1171,1.6
2903,142,2017,12,1,1171,2.0
2904,291,2019,7,5,1225,4.1
2905,432,2025,1,2,1137,1.3
2906,749,2021,8,4,1171,1.8
2907,852,2010,5,3,824,2.4
2908,824,2013,9,4,673,1.0
2909,689,2019,10,2,937,4.0
2910,653,2025,12,2,937,3.2
2911,701,2020,5,5,481,4.6
2912,998,2010,5,3,481,1.1
2913,49,2018,12,2,1133,2.1
2914,302,2020,12,4,1166,3.9
2915,881,2016,2,5,748,3.7
2916,190,2016,12,4,650,2.0
2917,136,2021,11,3,897,3.4
2918,555,2014,3,5,975,4.2
2919,404,2016,10,5,1297,1.1
2920,892,2021,9,5,1297,3.9
2921,865,2024,7,1,877,2.0
2922,602,2011,1,5,1225,4.8
2923,807,2023,3,4,640,3.2
2924,341,2022,12,4,1238,1.1
2925,757,2013,2,3,481,2.6
2926,945,2023,1,2,928,4.9
2927,704,2023,9,2,640,3.9
2928,318,2025,8,1,1171,2.2
2929,618,2016,5,5,920,3.3
2930,363,2025,11,1,937,3.4
2931,822,2012,12,3,928,1.1
2932,382,2011,2,3,975,1.7
2933,233,2019,1,2,748,3.2
2934,777,2011,7,3,928,2.6
2935,344,2022,11,5,673,1.8
2936,549,2010,11,4,481,4.1
2937,817,2014,2,3,369,3.0
2938,553,2021,1,1,1137,2.2
2939,529,2015,2,5,1280,1.6
2940,856,2015,7,3,897,3.4
2941,789,2025,7,3,928,3.7
2942,819,2018,10,5,673,3.7
2943,571,2013,6,3,640,1.9
2944,935,2010,5,4,1238,3.4
2945,183,2015,3,2,1238,4.6
2946,41,2024,12,5,920,2.4
2947,551,2014,3,1,928,1.8
2948,397,2019,11,3,877,4.1
2949,704,2015,12,2,1220,1.7
2950,779,2012,9,1,949,2.0
2951,494,2011,4,1,947,1.4
2952,659,2015,9,4,1133,2.1
2953,907,2022,4,2,824,2.6
2954,333,2010,2,5,749,1.3
2955,127,2016,4,2,1137,4.5
2956,558,2016,6,2,949,3.1
2957,557,2019,6,1,1137,3.4
2958,1,2022,5,4,673,2.5
2959,168,2016,1,4,937,3.7
2960,620,2024,3,2,673,2.7
2961,19,2021,5,2,913,4.0
2962,332,2020,6,3,748,4.3
2963,584,2019,1,1,824,3.7
2964,456,2010,9,5,1278,3.0
2965,957,2024,3,5,937,4.1
2966,109,2013,10,4,640,3.0
2967,268,2022,3,1,749,1.4
2968,445,2016,11,4,1137,1.5
2969,240,2025,2,5,897,4.8
2970,929,2020,8,2,928,1.9
2971,301,2018,3,1,1133,4.3
2972,602,2014,6,1,1280,2.0
2973,103,2022,2,3,841,2.7
2974,988,2011,7,2,947,3.6
2975,250,2016,4,2,640,1.6
2976,453,2019,9,4,888,3.9
2977,520,2010,10,1,928,3.8
2978,153,2025,9,4,947,3.2
2979,859,2016,7,2,937,3.3
2980,174,2015,12,3,748,1.4
2981,343,2016,8,1,1297,2.7
2982,670,2025,3,2,949,1.3
2983,431,2023,11,3,1166,2.2
2984,727,2022,5,5,1278,4.6
2985,689,2019,2,2,1166,3.3
2986,687,2012,10,5,749,4.0
2987,852,2024,7,4,937,3.3
2988,850,2012,8,5,1133,1.8
2989,658,2016,9,2,1225,3.4
2990,962,2022,11,5,1220,4.0
2991,324,2011,11,1,1278,1.6
2992,990,2010,7,2,1238,4.3
2993,673,2018,10,3,748,3.2
2994,639,2018,10,5,369,1.0
2995,420,2016,8,1,749,3.1
2996,594,2016,12,4,949,2.6
2997,485,2012,9,4,1280,2.2
2998,659,2019,6,5,975,4.1
2999,751,2025,12,4,975,4.6
3000,412,2024,12,3,841,4.1
3001,936,2011,10,2,1297,4.4
3002,84,2020,2,1,888,4.6
3003,113,2016,2,5,1171,4.7
3004,737,2018,4,4,369,1.5
3005,332,2010,9,2,1171,2.8
3006,378,2022,7,3,1220,1.0
3007,755,2023,2,4,1220,3.0
3008,655,2013,8,4,1133,4.7
3009,41,2025,11,1,650,1.8
3010,935,2015,7,3,650,3.6
3011,770,2016,9,3,824,3.6
3012,959,2019,8,5,920,1.6
3013,797,2016,3,1,1171,2.0
3014,105,2019,1,5,1225,2.8
3015,202,2011,2,1,920,1.8
3016,450,2023,2,3,1225,3.3
3017,819,2013,4,1,1278,2.9
3018,843,2014,6,1,748,3.1
3019,973,2023,4,1,888,1.5
3020,266,2021,9,2,640,3.1
3021,910,2010,4,2,975,1.2
3022,210,2010,6,3,824,4.5
3023,563,2019,6,1,913,2.4
3024,118,2012,10,3,897,4.4
3025,713,2024,11,2,1171,3.8
3026,377,2024,10,1,1278,4.1
3027,551,2019,1,5,888,2.3
3028,540,2012,8,2,369,1.9
3029,771,2025,12,2,949,2.6
3030,84,2021,3,2,1297,1.1
3031,454,2017,6,1,928,4.7
3032,667,2025,3,4,888,2.5
3033,629,2018,11,5,841,5.0
3034,514,2025,2,5,481,4.0
3035,605,2024,5,3,947,1.3
3036,678,2023,1,1,897,3.6
3037,387,2020,9,2,1280,2.1
3038,912,2021,11,4,1171,2.0
3039,350,2010,7,1,737,2.0
3040,296,2025,3,1,888,4.7
3041,258,2023,4,4,1278,3.0
3042,81,2020,6,2,1278,3.7
3043,937,2011,3,1,1280,2.1
3044,268,2019,12,5,1137,3.1
3045,419,2011,7,5,650,2.4
3046,235,2024,6,4,369,2.3
3047,833,2013,9,2,877,2.0
3048,311,2011,12,4,1166,2.6
3049,813,2016,5,1,749,3.6
3050,975,2022,4,5,481,1.9
3051,986,2024,3,3,481,4.9
3052,357,2018,10,4,928,1.5
3053,213,2016,1,3,369,2.9
3054,574,2021,3,3,650,1.3
3055,49,2015,3,5,737,1.1
3056,127,2025,7,4,1297,4.7
3057,223,2024,7,3,1133,4.2
3058,921,2019,12,1,975,3.8
3059,279,2010,1,2,913,4.5
3060,408,2020,3,2,975,4.2
3061,505,2019,8,5,1225,3.6
3062,294,2018,9,4,920,4.4
3063,796,2014,7,4,748,2.6
3064,277,2025,7,2,748,3.2
3065,438,2020,12,1,947,4.1
3066,107,2014,11,2,1280,1.3
3067,658,2015,8,2,1166,4.4
3068,420,2018,6,4,481,1.6
3069,611,2022,11,3,975,4.5
3070,429,2017,3,1,920,2.2
3071,375,2017,1,4,369,2.3
3072,73,2023,7,2,1133,1.3
3073,949,2017,1,3,937,4.5
3074,998,2010,1,1,975,1.7
3075,634,2010,9,5,1280,3.5
3076,30,2017,10,1,1220,3.6
3077,188,2014,7,1,897,2.1
3078,364,2018,11,2,888,4.9
3079,866,2011,4,2,1171,1.3
3080,800,2025,6,5,1137,3.4
3081,451,2018,1,5,920,2.9
3082,195,2021,7,5,1171,2.0
3083,156,2023,12,4,673,1.7
3084,172,2017,6,4,748,3.9
3085,847,2018,4,2,749,4.7
3086,41,2013,7,2,1166,1.4
3087,63,2010,3,5,913,1.8
3088,23,2010,1,4,650,4.9
3089,360,2014,4,3,1133,1.1
3090,75,2011,3,4,1280,3.0
3091,560,2025,1,2,913,3.1
3092,672,2023,2,4,841,2.1
3093,825,2017,11,2,1137,3.7
3094,118,2019,5,5,1297,4.8
3095,612,2020,8,5,1297,2.8
3096,380,2014,1,5,1278,4.0
3097,929,2014,4,3,928,3.6
3098,920,2011,4,3,877,2.9
